method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,task_id,repeat
Random,6,4179802:fbrt_lead_emergency_brake:wide_initial:9,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-c4be463b6075c124bfc251af,0,[],,5,1,legacy_regression_seed4179802_merge_brake2,2
Random,7,4179802:fbrt_cutout_static:initial:14,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-1a8c8f1295fd6df84c82982c,0,[],,6,1,legacy_regression_seed4179802_merge_brake2,2
Random,8,4179802:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-a1e0316122d482079c3f3ea2,0,[],,7,1,legacy_regression_seed4179802_merge_brake2,2
Random,9,4179802:fbrt_cutin:core_boundary:0,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,True,False,True,legacy-8acc05bd3e491f1205e5560c,0,[],,8,1,legacy_regression_seed4179802_merge_brake2,2
Random,10,4179802:fbrt_lead_emergency_brake:wide_initial:17,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-5d402c0fb170eec798722184,0,[],,9,1,legacy_regression_seed4179802_merge_brake2,2
Random,11,4179802:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-e62bcb1ed6ae219f499ea8ad,0,[],,10,1,legacy_regression_seed4179802_merge_brake2,2
Random,12,4179802:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-c8b9340378333e2979f8029f,0,[],,11,1,legacy_regression_seed4179802_merge_brake2,2
Random,13,4179802:fbrt_stop_hold_go:initial:31,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-eb02c7b8cfb9c8e9cd33f709,0,[],,12,1,legacy_regression_seed4179802_merge_brake2,2
Random,14,4179802:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-fd07840d50b1319cf6dbd1fc,0,[],,13,1,legacy_regression_seed4179802_merge_brake2,2
Random,15,4179802:fbrt_cutin:initial:14,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-cfaef0f8b945ece7b46444a6,0,[],,14,1,legacy_regression_seed4179802_merge_brake2,2
Random,16,4179802:fbrt_cutout_static:initial:27,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-4059b83770e735850669f5b2,0,[],,15,1,legacy_regression_seed4179802_merge_brake2,2
Random,17,4179802:fbrt_cutout_static:initial:9,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-616f461e0b0bd528f263c6aa,0,[],,16,1,legacy_regression_seed4179802_merge_brake2,2
Random,18,4179802:fbrt_stop_hold_go:initial:20,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-40e5558b6ebf5276ddbf6c4e,0,[],,17,1,legacy_regression_seed4179802_merge_brake2,2
Random,19,4179802:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-e090c1612e34be9a8e31bf24,0,[],,18,1,legacy_regression_seed4179802_merge_brake2,2
Random,20,4179802:fbrt_stop_hold_go:initial:13,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:2,regression,False,False,False,legacy-9fa1d6e62f138eb03ea57d56,0,[],,19,1,legacy_regression_seed4179802_merge_brake2,2
Random,1,4179802:fbrt_cutout_static:initial:31,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-f40f6ebb5530562a7f690112,0,[],,0,1,legacy_regression_seed4179802_merge_brake2,3
Random,2,4179802:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-c5ef89553d561e80c6bf08ec,0,[],,1,1,legacy_regression_seed4179802_merge_brake2,3
Random,3,4179802:fbrt_cutin:initial:2,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-8b3044c83314bc3892e44a71,0,[],,2,1,legacy_regression_seed4179802_merge_brake2,3
Random,4,4179802:fbrt_stop_hold_go:initial:25,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-2233248e4032fd3f52794c47,0,[],,3,1,legacy_regression_seed4179802_merge_brake2,3
Random,5,4179802:fbrt_stop_hold_go:initial:7,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-da964d4946bf90233a8fbeee,0,[],,4,1,legacy_regression_seed4179802_merge_brake2,3
Random,6,4179802:fbrt_cutout_static:initial:29,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-73ae2bb5189c38715f6a75ef,0,[],,5,1,legacy_regression_seed4179802_merge_brake2,3
Random,7,4179802:fbrt_stop_hold_go:probe:1,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-a5cd15ff0f301877804c1235,0,[],,6,1,legacy_regression_seed4179802_merge_brake2,3
Random,8,4179802:fbrt_cutin:initial:14,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-cfaef0f8b945ece7b46444a6,0,[],,7,1,legacy_regression_seed4179802_merge_brake2,3
Random,9,4179802:fbrt_cutout_static:initial:4,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-1f49fb69f46f3c9534ade2e3,0,[],,8,1,legacy_regression_seed4179802_merge_brake2,3
Random,10,4179802:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-a1e0316122d482079c3f3ea2,0,[],,9,1,legacy_regression_seed4179802_merge_brake2,3
Random,11,4179802:fbrt_stop_hold_go:initial:12,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-552b74448746096772847035,0,[],,10,1,legacy_regression_seed4179802_merge_brake2,3
Random,12,4179802:fbrt_lead_emergency_brake:core_boundary:2,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-1a6da0e7f1ed475923255115,0,[],,11,1,legacy_regression_seed4179802_merge_brake2,3
Random,13,4179802:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-65186ec632777b6627850b41,0,[],,12,1,legacy_regression_seed4179802_merge_brake2,3
Random,14,4179802:fbrt_stop_hold_go:initial:9,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-421c00dac3a4f9052e9a541c,0,[],,13,1,legacy_regression_seed4179802_merge_brake2,3
Random,15,4179802:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-bf79ea3cfb687afafd098b85,0,[],,14,1,legacy_regression_seed4179802_merge_brake2,3
Random,16,4179802:fbrt_stop_hold_go:initial:29,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-fa3f924332b593e1c305cc6b,0,[],,15,1,legacy_regression_seed4179802_merge_brake2,3
Random,17,4179802:fbrt_cutout_static:initial:15,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-961b2da0611333eaa6d91437,0,[],,16,1,legacy_regression_seed4179802_merge_brake2,3
Random,18,4179802:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-5de80cbf790d6bb8689f1d15,0,[],,17,1,legacy_regression_seed4179802_merge_brake2,3
Random,19,4179802:fbrt_stop_hold_go:initial:3,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-ff21d3a85350250192dd9108,0,[],,18,1,legacy_regression_seed4179802_merge_brake2,3
Random,20,4179802:fbrt_cutout_static:initial:16,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:3,regression,False,False,False,legacy-9f367e6abc119b7311d3b34d,0,[],,19,1,legacy_regression_seed4179802_merge_brake2,3
Random,1,4179802:fbrt_cutin:initial:11,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-f84f2f898cc42a34c61bdf7f,0,[],,0,1,legacy_regression_seed4179802_merge_brake2,4
Random,2,4179802:fbrt_lead_emergency_brake:wide_initial:25,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-e090c1612e34be9a8e31bf24,0,[],,1,1,legacy_regression_seed4179802_merge_brake2,4
Random,3,4179802:fbrt_cutin:initial:15,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-89ac9b6c55793a018d724ef1,0,[],,2,1,legacy_regression_seed4179802_merge_brake2,4
Random,4,4179802:fbrt_cutin:core_boundary:2,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-7e04c8b6ce032168808b78d2,0,[],,3,1,legacy_regression_seed4179802_merge_brake2,4
Random,5,4179802:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-5de80cbf790d6bb8689f1d15,0,[],,4,1,legacy_regression_seed4179802_merge_brake2,4
Random,6,4179802:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-a1e0316122d482079c3f3ea2,0,[],,5,1,legacy_regression_seed4179802_merge_brake2,4
Random,7,4179802:fbrt_cutout_static:initial:7,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-88ac2d5d9b26c52638de29b1,0,[],,6,1,legacy_regression_seed4179802_merge_brake2,4
Random,8,4179802:fbrt_stop_hold_go:initial:30,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-bf79ea3cfb687afafd098b85,0,[],,7,1,legacy_regression_seed4179802_merge_brake2,4
Random,9,4179802:fbrt_stop_hold_go:initial:22,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-655950d0d6b6773d4777c491,0,[],,8,1,legacy_regression_seed4179802_merge_brake2,4
Random,10,4179802:fbrt_stop_hold_go:initial:19,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-b1159ddfc8104783c00742d5,0,[],,9,1,legacy_regression_seed4179802_merge_brake2,4
Random,11,4179802:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-83f5288f86704fe36683719e,0,[],,10,1,legacy_regression_seed4179802_merge_brake2,4
Random,12,4179802:fbrt_cutin:initial:16,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-70fb6ee0381ccb0a093d0306,0,[],,11,1,legacy_regression_seed4179802_merge_brake2,4
Random,13,4179802:fbrt_cutin:initial:8,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-e7be8ac57a9f6a51bbbc3fa3,0,[],,12,1,legacy_regression_seed4179802_merge_brake2,4
Random,14,4179802:fbrt_cutout_static:probe:3,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-f981e5767a3690cd4df3298f,0,[],,13,1,legacy_regression_seed4179802_merge_brake2,4
Random,15,4179802:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-7ab97f89ab3b186df332381e,0,[],,14,1,legacy_regression_seed4179802_merge_brake2,4
Random,16,4179802:fbrt_cutout_static:initial:11,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-9a7f12c9a1bac5b2d9070e18,0,[],,15,1,legacy_regression_seed4179802_merge_brake2,4
Random,17,4179802:fbrt_cutout_static:initial:14,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-1a8c8f1295fd6df84c82982c,0,[],,16,1,legacy_regression_seed4179802_merge_brake2,4
Random,18,4179802:fbrt_cutin:initial:20,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-53630c487c96e1e8ec6a2084,0,[],,17,1,legacy_regression_seed4179802_merge_brake2,4
Random,19,4179802:fbrt_stop_hold_go:probe:2,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-dcaeaf90d8c0ef397e9a37a9,0,[],,18,1,legacy_regression_seed4179802_merge_brake2,4
Random,20,4179802:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:4,regression,False,False,False,legacy-eb0bc6815f8d5d9645ed5afb,0,[],,19,1,legacy_regression_seed4179802_merge_brake2,4
Random,1,4179802:fbrt_lead_emergency_brake:wide_initial:5,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-9a48f15e1c0bb5fa06a3d6b0,0,[],,0,1,legacy_regression_seed4179802_merge_brake2,5
Random,2,4179802:fbrt_cutout_static:initial:16,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-9f367e6abc119b7311d3b34d,0,[],,1,1,legacy_regression_seed4179802_merge_brake2,5
Random,3,4179802:fbrt_cutin:initial:18,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-201275efe0e85da42f4740a2,0,[],,2,1,legacy_regression_seed4179802_merge_brake2,5
Random,4,4179802:fbrt_cutout_static:initial:17,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-e0c151d0e044861bfb7004d6,0,[],,3,1,legacy_regression_seed4179802_merge_brake2,5
Random,5,4179802:fbrt_cutin:initial:9,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-e04693fc23ecbd08c5a1dd64,0,[],,4,1,legacy_regression_seed4179802_merge_brake2,5
Random,6,4179802:fbrt_cutout_static:probe:1,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-81f7305a5172c15d0cccf4fb,0,[],,5,1,legacy_regression_seed4179802_merge_brake2,5
Random,7,4179802:fbrt_stop_hold_go:initial:17,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-eacbea6ba790fe0782b57114,0,[],,6,1,legacy_regression_seed4179802_merge_brake2,5
Random,8,4179802:fbrt_cutin:initial:31,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-4f312dd0e39c58e919259fb5,0,[],,7,1,legacy_regression_seed4179802_merge_brake2,5
Random,9,4179802:fbrt_cutin:initial:21,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-89d12e18f137070ba893ab29,0,[],,8,1,legacy_regression_seed4179802_merge_brake2,5
Random,10,4179802:fbrt_cutout_static:initial:25,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-e201025fbfce3f32de3bc8a7,0,[],,9,1,legacy_regression_seed4179802_merge_brake2,5
Random,11,4179802:fbrt_lead_emergency_brake:wide_initial:22,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-e62bcb1ed6ae219f499ea8ad,0,[],,10,1,legacy_regression_seed4179802_merge_brake2,5
Random,12,4179802:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-1e3c8bc2b487959333577cb8,0,[],,11,1,legacy_regression_seed4179802_merge_brake2,5
Random,13,4179802:fbrt_cutin:core_boundary:2,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-7e04c8b6ce032168808b78d2,0,[],,12,1,legacy_regression_seed4179802_merge_brake2,5
Random,14,4179802:fbrt_lead_emergency_brake:wide_initial:6,fbrt_lead_emergency_brake,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-b87ea37f3cdd3f8e2e39fb2f,0,[],,13,1,legacy_regression_seed4179802_merge_brake2,5
Random,15,4179802:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-c5ef89553d561e80c6bf08ec,0,[],,14,1,legacy_regression_seed4179802_merge_brake2,5
Random,16,4179802:fbrt_stop_hold_go:probe:0,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-c8b9340378333e2979f8029f,0,[],,15,1,legacy_regression_seed4179802_merge_brake2,5
Random,17,4179802:fbrt_stop_hold_go:initial:18,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-4e23ab7036899f169c07a185,0,[],,16,1,legacy_regression_seed4179802_merge_brake2,5
Random,18,4179802:fbrt_stop_hold_go:initial:13,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-9fa1d6e62f138eb03ea57d56,0,[],,17,1,legacy_regression_seed4179802_merge_brake2,5
Random,19,4179802:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-83f5288f86704fe36683719e,0,[],,18,1,legacy_regression_seed4179802_merge_brake2,5
Random,20,4179802:fbrt_stop_hold_go:initial:16,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:5,regression,False,False,False,legacy-7ab97f89ab3b186df332381e,0,[],,19,1,legacy_regression_seed4179802_merge_brake2,5
Random,1,4179802:fbrt_stop_hold_go:initial:6,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-fd07840d50b1319cf6dbd1fc,0,[],,0,1,legacy_regression_seed4179802_merge_brake2,6
Random,2,4179802:fbrt_cutout_static:initial:11,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-9a7f12c9a1bac5b2d9070e18,0,[],,1,1,legacy_regression_seed4179802_merge_brake2,6
Random,3,4179802:fbrt_stop_hold_go:initial:28,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-9f979cc3a41f565fa5d9d218,0,[],,2,1,legacy_regression_seed4179802_merge_brake2,6
Random,4,4179802:fbrt_stop_hold_go:initial:2,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-4a18df785761bf65b5b06219,0,[],,3,1,legacy_regression_seed4179802_merge_brake2,6
Random,5,4179802:fbrt_stop_hold_go:initial:0,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-d9432aba65b54316334c212b,0,[],,4,1,legacy_regression_seed4179802_merge_brake2,6
Random,6,4179802:fbrt_cutout_static:initial:19,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-5379069544783407edcbf5d7,0,[],,5,1,legacy_regression_seed4179802_merge_brake2,6
Random,7,4179802:fbrt_cutin:initial:0,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-391496849e750cbcec2583c6,0,[],,6,1,legacy_regression_seed4179802_merge_brake2,6
Random,8,4179802:fbrt_stop_hold_go:initial:15,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-c5ef89553d561e80c6bf08ec,0,[],,7,1,legacy_regression_seed4179802_merge_brake2,6
Random,9,4179802:fbrt_cutout_static:initial:25,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-e201025fbfce3f32de3bc8a7,0,[],,8,1,legacy_regression_seed4179802_merge_brake2,6
Random,10,4179802:fbrt_cutin:initial:7,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-a84d1a5362866bc1ba00e7a3,0,[],,9,1,legacy_regression_seed4179802_merge_brake2,6
Random,11,4179802:fbrt_cutin:initial:6,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-f616a0c794d80a4631a72873,0,[],,10,1,legacy_regression_seed4179802_merge_brake2,6
Random,12,4179802:fbrt_cutin:initial:30,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-5de80cbf790d6bb8689f1d15,0,[],,11,1,legacy_regression_seed4179802_merge_brake2,6
Random,13,4179802:fbrt_stop_hold_go:initial:23,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-eb0bc6815f8d5d9645ed5afb,0,[],,12,1,legacy_regression_seed4179802_merge_brake2,6
Random,14,4179802:fbrt_cutin:initial:4,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-83f5288f86704fe36683719e,0,[],,13,1,legacy_regression_seed4179802_merge_brake2,6
Random,15,4179802:fbrt_stop_hold_go:initial:14,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-a1e0316122d482079c3f3ea2,0,[],,14,1,legacy_regression_seed4179802_merge_brake2,6
Random,16,4179802:fbrt_cutout_static:probe:1,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-81f7305a5172c15d0cccf4fb,0,[],,15,1,legacy_regression_seed4179802_merge_brake2,6
Random,17,4179802:fbrt_cutin:initial:18,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-201275efe0e85da42f4740a2,0,[],,16,1,legacy_regression_seed4179802_merge_brake2,6
Random,18,4179802:fbrt_cutin:initial:17,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-65186ec632777b6627850b41,0,[],,17,1,legacy_regression_seed4179802_merge_brake2,6
Random,19,4179802:fbrt_cutout_static:initial:17,fbrt_cutout_static,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-e0c151d0e044861bfb7004d6,0,[],,18,1,legacy_regression_seed4179802_merge_brake2,6
Random,20,4179802:fbrt_stop_hold_go:initial:5,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:6,regression,False,False,False,legacy-1e3c8bc2b487959333577cb8,0,[],,19,1,legacy_regression_seed4179802_merge_brake2,6
Random,1,4179802:fbrt_cutin:initial:10,fbrt_cutin,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:7,regression,False,False,False,legacy-c322cfcf6e11bdbb2d8c8287,0,[],,0,1,legacy_regression_seed4179802_merge_brake2,7
Random,2,4179802:fbrt_stop_hold_go:initial:0,fbrt_stop_hold_go,seeded_random_without_replacement,merge_brake2,legacy_regression_seed4179802_merge_brake2:Random:7,regression,False,False,False,legacy-d9432aba65b54316334c212b,0,[],,1,1,legacy_regression_seed4179802_merge_brake2,7
